DesignInFile,mainFeature,targetLibrary,techFeature,techSubFeature,process,VTfeature,techModel,thresModel,voltage,temperature,period,mapped.area-Number of ports,mapped.area-Number of cells,mapped.area-Number of combinational cells,mapped.area-Number of sequential cells,mapped.area-Number of macros/black boxes,mapped.area-Number of buf/inv,mapped.area-Number of references,mapped.area-Combinational area,mapped.area-Buf/Inv area,mapped.area-Noncombinational area,mapped.area-Macro/Black Box area,mapped.area-Net Interconnect area,mapped.area-Total cell area,mapped.area-Total area,mapped.power-Cell Internal Power,mapped.power-Net Switching Power,mapped.power-Total Dynamic Power,mapped.power-Total,mapped.power-Cell Leakage Power,mapped.power-io_pad,mapped.power-memory,mapped.power-black_box,mapped.power-clock_network,mapped.power-register,mapped.power-sequential,mapped.power-combinational,mapped.timing-data arrival time,mapped.timing-data required time,mapped.timing-slack
Router_Hw_Router_Hw_190402_220818,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,2146,9801,7941,1845,0,742,47,4083.855996,145.921996,2893.155924,0.000000,,6977.011920,,9.8316,497.0137,10.3286,10.3344,5.8049,0.0000,0.0000,0.0000,0.0000,9.3589,0.0000,0.9755,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_201850,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,5906,4497,1397,0,645,35,2200.981999,130.829997,2190.495943,0.000000,,4391.477942,,7.2893,397.6795,7.6870,7.6906,3.6848,0.0000,0.0000,0.0000,0.0000,7.0380,0.0000,0.6527,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_205254,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,9024,7092,1921,0,820,39,3401.089982,170.029996,3012.127921,0.000000,,6413.217903,,10.1061,448.3841,10.5545,10.5596,5.1157,0.0000,0.0000,0.0000,0.0000,9.7956,0.0000,0.7639,-0.78,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_084642,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,7800,6472,1317,0,935,43,3007.325984,209.033996,2065.055946,0.000000,,5072.381930,,7.0296,221.1594,7.2507,7.2545,3.9273,0.0000,0.0000,0.0000,0.0000,6.7903,0.0000,0.4642,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_140455,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,5200,4103,1088,0,677,31,1886.891995,135.533997,1705.983955,0.000000,,3592.875951,,5.7186,353.4742,6.0721,6.0751,3.0166,0.0000,0.0000,0.0000,0.0000,5.5000,0.0000,0.5751,-0.79,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_191122,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,919,3370,2770,591,0,410,33,1289.091989,87.513998,926.687976,0.000000,,2215.779965,,3.3602,278.6840,3.6389,3.6408,1.9442,0.0000,0.0000,0.0000,0.0000,3.1044,0.0000,0.5364,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_181053,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,4826,3564,1254,0,478,30,1792.909999,97.509998,1966.271949,0.000000,,3759.181948,,6.5236,372.0502,6.8956,6.8988,3.1595,0.0000,0.0000,0.0000,0.0000,6.2989,0.0000,0.5998,-0.77,0.79,0.02
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_011832,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,852,3610,2951,652,0,346,35,1384.053989,68.697998,1022.335973,0.000000,,2406.389962,,3.6650,281.2434,3.9462,3.9483,2.0774,0.0000,0.0000,0.0000,0.0000,3.4182,0.0000,0.5301,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_052408,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,14042,11230,2803,0,1538,43,5217.127987,303.897992,4395.103885,0.000000,,9612.231872,,14.8065,566.0955,15.3726,15.3801,7.7115,0.0000,0.0000,0.0000,0.0000,14.4128,0.0000,0.9673,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_165814,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,12480,10089,2379,0,1161,42,4710.859976,228.535994,3730.271902,0.000000,,8441.131879,,12.7535,492.4455,13.2460,13.2527,6.8718,0.0000,0.0000,0.0000,0.0000,12.3226,0.0000,0.9301,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_000245,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1187,3086,2557,515,0,357,31,1263.905991,83.495999,807.519979,0.000000,,2071.425970,,2.9556,270.7780,3.2264,3.2282,1.7670,0.0000,0.0000,0.0000,0.0000,2.7124,0.0000,0.5157,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_011327,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,3041,2671,358,0,491,35,1188.543992,121.617999,561.343985,0.000000,,1749.887978,,1.9729,117.7854,2.0906,2.0920,1.3248,0.0000,0.0000,0.0000,0.0000,1.8459,0.0000,0.2461,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_181231,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,4890,3626,1254,0,540,31,1810.941999,115.639998,1966.271949,0.000000,,3777.213948,,6.5324,375.9066,6.9083,6.9115,3.1803,0.0000,0.0000,0.0000,0.0000,6.2989,0.0000,0.6126,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_061151,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1187,3679,3037,628,0,403,37,1486.953989,92.413999,984.703974,0.000000,,2471.657963,,3.5434,283.0321,3.8265,3.8286,2.0755,0.0000,0.0000,0.0000,0.0000,3.2937,0.0000,0.5349,-0.77,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_192941,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,5350,4216,1123,0,697,33,1959.215995,145.921997,1760.863954,0.000000,,3720.079949,,5.9113,362.9084,6.2742,6.2773,3.1131,0.0000,0.0000,0.0000,0.0000,5.6808,0.0000,0.5965,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_214850,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1191,9672,7473,2185,0,798,40,3665.493988,160.621996,3426.079910,0.000000,,7091.573898,,11.4507,513.1476,11.9639,11.9696,5.7076,0.0000,0.0000,0.0000,0.0000,11.1027,0.0000,0.8669,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_081136,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,919,4318,3536,773,0,404,40,1639.931987,80.065998,1212.063968,0.000000,,2851.995955,,4.3072,304.6939,4.6119,4.6143,2.4167,0.0000,0.0000,0.0000,0.0000,4.0441,0.0000,0.5702,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_131756,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,4312,3477,826,0,770,31,1567.117996,153.075996,1295.167966,0.000000,,2862.285962,,4.4117,340.5405,4.7522,4.7546,2.4108,0.0000,0.0000,0.0000,0.0000,4.2201,0.0000,0.5345,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_023548,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,6931,5742,1180,0,555,40,2722.341982,121.911998,1850.239952,0.000000,,4572.581934,,6.2838,198.4661,6.4823,6.4857,3.4663,0.0000,0.0000,0.0000,0.0000,6.0840,0.0000,0.4017,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_182440,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,846,2045,1868,170,0,459,27,791.153996,103.193998,266.559993,0.000000,,1057.713989,,978.2831,92.7384,1.0710,1.0718,793.5948,0.0000,0.0000,0.0000,0.0000,0.8766,0.0000,0.1952,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_003422,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,2525,2283,230,0,403,32,963.241996,92.021999,360.639991,0.000000,,1323.881986,,1.2827,94.1880,1.3769,1.3779,1.0038,0.0000,0.0000,0.0000,0.0000,1.1859,0.0000,0.1920,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_004323,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1187,3121,2583,524,0,225,32,1278.703990,45.177999,821.631979,0.000000,,2100.335969,,2.9852,269.4009,3.2546,3.2564,1.7682,0.0000,0.0000,0.0000,0.0000,2.7351,0.0000,0.5213,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_143319,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,7180,5821,1346,0,675,38,2792.705978,146.019997,2110.527945,0.000000,,4903.233923,,7.3291,365.7709,7.6948,7.6988,3.9933,0.0000,0.0000,0.0000,0.0000,6.9962,0.0000,0.7026,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_055139,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,16599,12990,3599,0,1536,47,6128.821971,305.465992,5643.231852,0.000000,,11772.053823,,18.7388,631.1467,19.3700,19.3793,9.5252,0.0000,0.0000,0.0000,0.0000,18.2936,0.0000,1.0857,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_021842,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,856,5813,4342,1464,0,544,34,2128.265996,110.249997,2295.551940,0.000000,,4423.817936,,7.6395,402.2690,8.0418,8.0455,3.6955,0.0000,0.0000,0.0000,0.0000,7.3821,0.0000,0.6634,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_232720,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,14538,11567,2960,0,1485,41,5379.709979,293.901993,4641.279879,0.000000,,10020.989858,,15.5687,584.3004,16.1530,16.1608,8.0114,0.0000,0.0000,0.0000,0.0000,15.1537,0.0000,1.0072,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_173135,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,15624,12184,3429,0,1315,43,5764.261969,262.247993,5376.671859,0.000000,,11140.933828,,17.8579,619.7708,18.4777,18.4865,8.9912,0.0000,0.0000,0.0000,0.0000,17.4213,0.0000,1.0653,-0.71,0.78,0.07
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_070036,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,5316,4138,1167,0,598,39,1947.259995,120.049997,1829.855952,0.000000,,3777.115947,,6.1286,362.6486,6.4912,6.4943,3.0570,0.0000,0.0000,0.0000,0.0000,5.9079,0.0000,0.5864,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_120840,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,4813,3584,1217,0,595,29,1769.879999,132.593998,1908.255950,0.000000,,3678.135949,,6.3490,378.0768,6.7271,6.7302,3.1154,0.0000,0.0000,0.0000,0.0000,6.1086,0.0000,0.6216,-0.77,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_064640,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,919,3301,2698,594,0,377,37,1289.483991,75.165998,931.391976,0.000000,,2220.875967,,3.3538,279.7406,3.6335,3.6354,1.8776,0.0000,0.0000,0.0000,0.0000,3.1203,0.0000,0.5151,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_160606,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,12584,10193,2379,0,1244,45,4789.063977,251.173994,3730.271902,0.000000,,8519.335879,,12.7616,487.8495,13.2495,13.2563,6.9691,0.0000,0.0000,0.0000,0.0000,12.3241,0.0000,0.9321,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_025847,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,9358,7331,2014,0,748,39,3566.317981,162.287997,3157.951917,0.000000,,6724.269898,,10.6004,460.1892,11.0606,11.0659,5.3129,0.0000,0.0000,0.0000,0.0000,10.2744,0.0000,0.7915,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_184405,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,3587,2847,728,0,515,29,1379.545996,103.389997,1141.503970,0.000000,,2521.049966,,3.8980,324.7383,4.2228,4.2248,2.0360,0.0000,0.0000,0.0000,0.0000,3.7150,0.0000,0.5098,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_115904,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,856,4077,3119,951,0,514,31,1492.245997,103.585998,1491.167961,0.000000,,2983.413958,,4.9953,327.2098,5.3225,5.3250,2.4620,0.0000,0.0000,0.0000,0.0000,4.7928,0.0000,0.5322,-0.75,0.79,0.04
Dedicated_PE_Hw_Dedicated_PE_Hw_190402_215620,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,996,806,794,7,0,299,22,443.547999,72.127999,10.976000,0.000000,,454.523999,,112.0346,53.4631,165.4978,0.1658,343.3014,0.0000,0.0000,0.0000,0.0000,-02,0.0000,0.1297,-0.07,0.79,0.73
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_073546,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1055,5118,4039,1067,0,703,41,1930.501991,152.487997,1673.055956,0.000000,,3603.557948,,5.6861,366.3786,6.0525,6.0553,2.8912,0.0000,0.0000,0.0000,0.0000,5.4622,0.0000,0.5932,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_200250,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1055,4457,3585,861,0,720,34,1636.795996,143.177996,1350.047965,0.000000,,2986.843961,,4.5952,348.4694,4.9437,4.9462,2.4926,0.0000,0.0000,0.0000,0.0000,4.4007,0.0000,0.5454,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_224623,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,16147,12651,3486,0,1649,43,5923.217977,334.081992,5466.047857,0.000000,,11389.265834,,18.1751,631.9815,18.8071,18.8163,9.2867,0.0000,0.0000,0.0000,0.0000,17.7139,0.0000,1.1024,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_150450,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1193,10862,8452,2396,0,1074,41,4019.567979,227.947995,3756.927902,0.000000,,7776.495881,,12.4596,508.7040,12.9683,12.9746,6.3104,0.0000,0.0000,0.0000,0.0000,12.0956,0.0000,0.8790,-0.66,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_073050,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,986,4468,3686,773,0,483,40,1729.307989,95.647998,1212.063968,0.000000,,2941.371958,,4.2946,302.8322,4.5974,4.6000,2.5224,0.0000,0.0000,0.0000,0.0000,4.0434,0.0000,0.5566,-0.79,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_192556,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,856,5058,3928,1123,0,550,33,1831.521993,110.837997,1760.863954,0.000000,,3592.385947,,5.9205,361.0187,6.2815,6.2845,2.9779,0.0000,0.0000,0.0000,0.0000,5.6842,0.0000,0.6003,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_060855,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,3719,3079,628,0,455,39,1443.441990,102.703998,984.703974,0.000000,,2428.145964,,3.5417,283.8236,3.8255,3.8276,2.0742,0.0000,0.0000,0.0000,0.0000,3.2949,0.0000,0.5328,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_170026,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,12419,10027,2379,0,1014,38,4711.447976,199.625995,3730.271902,0.000000,,8441.719879,,12.7483,489.1907,13.2375,13.2440,6.7393,0.0000,0.0000,0.0000,0.0000,12.3233,0.0000,0.9207,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_031611,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1126,11399,8839,2548,0,942,41,4257.021979,195.705996,3995.263896,0.000000,,8252.285874,,13.2364,516.4110,13.7528,13.7594,6.6405,0.0000,0.0000,0.0000,0.0000,12.8776,0.0000,0.8818,-0.66,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_170417,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,13000,10344,2645,0,1254,43,4860.309975,248.233994,4147.359892,0.000000,,9007.669867,,13.9742,549.5298,14.5237,14.5307,7.1663,0.0000,0.0000,0.0000,0.0000,13.5992,0.0000,0.9315,-0.78,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190402_220223,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1034,951,891,24,0,305,31,478.239999,72.323999,37.631999,0.000000,,515.871998,,191.6069,52.5256,244.1325,0.2445,406.6552,0.0000,0.0000,0.0000,0.0000,0.1237,0.0000,0.1208,-0.06,0.79,0.73
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_234933,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1193,16623,13123,3486,0,1759,43,6070.021980,349.369991,5466.047857,0.000000,,11536.069837,,18.1636,632.1787,18.7958,18.8050,9.4159,0.0000,0.0000,0.0000,0.0000,17.7151,0.0000,1.0899,-0.75,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_135450,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,921,4099,3264,826,0,630,31,1472.449994,125.537997,1295.167966,0.000000,,2767.617960,,4.4296,349.0803,4.7787,4.7809,2.2859,0.0000,0.0000,0.0000,0.0000,4.2213,0.0000,0.5596,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_195827,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1187,3845,3230,601,0,450,34,1502.829992,89.865998,942.367975,0.000000,,2445.197967,,3.3887,281.4905,3.6702,3.6723,2.1135,0.0000,0.0000,0.0000,0.0000,3.1551,0.0000,0.5172,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_114933,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,2842,2402,429,0,395,31,1107.105990,84.867998,672.671982,0.000000,,1779.777973,,2.5160,272.7592,2.7887,2.7903,1.5864,0.0000,0.0000,0.0000,0.0000,2.2683,0.0000,0.5220,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_234148,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,15829,12332,3486,0,1271,42,5852.265969,253.623994,5466.047857,0.000000,,11318.313826,,18.1521,615.4202,18.7676,18.7765,9.0947,0.0000,0.0000,0.0000,0.0000,17.7131,0.0000,1.0634,-0.69,0.79,0.10
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_164653,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,913,11955,9838,2109,0,1281,48,4502.511980,269.401994,3306.911914,0.000000,,7809.423893,,11.1860,313.4506,11.4994,11.5055,6.2193,0.0000,0.0000,0.0000,0.0000,10.8748,0.0000,0.6307,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_154424,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,10533,8127,2396,0,892,40,3878.251979,179.535996,3756.927902,0.000000,,7635.179880,,12.4274,490.0907,12.9175,12.9237,6.1952,0.0000,0.0000,0.0000,0.0000,12.0939,0.0000,0.8298,-0.66,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_151658,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,7116,5759,1346,0,547,38,2773.987978,108.583997,2110.527945,0.000000,,4884.515923,,7.3355,361.9743,7.6974,7.7013,3.9590,0.0000,0.0000,0.0000,0.0000,6.9979,0.0000,0.7035,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_210317,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,858,10629,8175,2447,0,1086,38,3913.531984,217.657995,3836.895900,0.000000,,7750.427884,,12.6967,492.3612,13.1890,13.1953,6.3207,0.0000,0.0000,0.0000,0.0000,12.3572,0.0000,0.8381,-0.65,0.79,0.14
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_181910,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,6083,4566,1506,0,818,26,2169.229992,177.281997,2361.407938,0.000000,,4530.637930,,7.7562,381.7126,8.1379,8.1417,3.7989,0.0000,0.0000,0.0000,0.0000,7.5035,0.0000,0.6382,-0.62,0.79,0.17
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_170059,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,12517,10128,2379,0,1173,43,4770.345977,230.887994,3730.271902,0.000000,,8500.617879,,12.7550,484.5456,13.2396,13.2464,6.9458,0.0000,0.0000,0.0000,0.0000,12.3241,0.0000,0.9222,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_033211,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1187,7900,6412,1474,0,535,41,3097.877980,106.133997,2311.231940,0.000000,,5409.109919,,7.9946,387.6514,8.3823,8.3866,4.3322,0.0000,0.0000,0.0000,0.0000,7.6555,0.0000,0.7311,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_063159,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1191,6020,4534,1472,0,605,38,2290.063995,134.847998,2308.095940,0.000000,,4598.159935,,7.6859,407.9159,8.0938,8.0976,3.7788,0.0000,0.0000,0.0000,0.0000,7.4233,0.0000,0.6743,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_175457,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,3622,2884,728,0,630,30,1333.877997,131.907997,1141.503970,0.000000,,2475.381967,,3.8978,320.5948,4.2184,4.2204,2.0440,0.0000,0.0000,0.0000,0.0000,3.7143,0.0000,0.5062,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_233045,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,856,14322,11091,3224,0,1111,41,5379.317977,221.381994,5055.231868,0.000000,,10434.549845,,16.8837,610.8871,17.4946,17.5028,8.3755,0.0000,0.0000,0.0000,0.0000,16.4574,0.0000,1.0454,-0.79,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_074336,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,856,6120,4784,1329,0,614,40,2231.263991,123.381997,2083.871946,0.000000,,4315.135936,,6.9915,379.8875,7.3714,7.3749,3.5312,0.0000,0.0000,0.0000,0.0000,6.7427,0.0000,0.6322,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_144425,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,8835,6950,1874,0,1048,38,3284.567989,221.283995,2938.431923,0.000000,,6222.999912,,9.8642,440.5256,10.3047,10.3098,5.0273,0.0000,0.0000,0.0000,0.0000,9.5526,0.0000,0.7571,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_180141,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,4268,3279,980,0,594,28,1560.943997,125.635997,1536.639960,0.000000,,3097.583957,,5.1544,332.7306,5.4871,5.4897,2.5507,0.0000,0.0000,0.0000,0.0000,4.9422,0.0000,0.5475,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_125057,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,5028,3795,1220,0,533,30,1836.617997,108.093997,1912.959950,0.000000,,3749.577947,,6.3758,402.5647,6.7783,6.7815,3.1564,0.0000,0.0000,0.0000,0.0000,6.1271,0.0000,0.6544,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_002050,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,5450,4112,1327,0,603,35,2007.431997,128.183997,2080.735946,0.000000,,4088.167943,,6.9355,401.4584,7.3369,7.3404,3.4151,0.0000,0.0000,0.0000,0.0000,6.6770,0.0000,0.6633,-0.79,0.79,0.00
